title,authors,id,source,date,url,abstract
Inhibition of the CXCL9-CXCR3 axis suppresses the progression of experimental apical periodontitis by blocking macrophage migration and activation,Tatsuya Hasegawa; V. Venkata Suresh; Yoshio Yahata; Masato Nakano; Shigeto Suzuki; Shigeki Suzuki; S...,Matched: Effect of CXCL9 on activation of peritoneal macrophages,cat /papers/PMC7844264/content.lines --lines 29,2021-01-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7844264/,The CXCL9-CXCR3 axis was studied in experimental apical periodontitis. Blocking this axis suppresses disease progression by inhibiting macrophage migration and activation.
Macrophage TRIM21 lactylation exacerbates infection-induced orchitis through enhancing STAT1-mediated CXCL9 and CXCL10 production,Wenjing Tang; Wenjie Chen; Na Li; Wei Li; Zhigang Lei; Wenhui Sun; Xuan Xie; Yihong Jiang; Ying Chen...,Matched: Macrophages are a predominant cellular source of CXCL9 and CXCL10 in t,cat /papers/PMC12847007/content.lines --lines 31-32,2026-01-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12847007/,"Macrophage TRIM21 lactylation was studied in infection-induced orchitis models. Lactylated TRIM21 enhances STAT1-mediated CXCL9/10 production, worsening testicular inflammation and spermatogenic disruption."
CXCL9 Contributes to Antimicrobial Protection of the Gut during Citrobacter rodentium Infection Independent of Chemokine-Receptor Signaling,Sarah A. Reid-Yu; Brian R. Tuinema; Cherrie N. Small; Lydia Xing; Brian K. Coombes,Matched: IFNγ produced by NK cells and macrophages is necessary to achieve maxi,cat /papers/PMC4333760/content.lines --lines 31-32,2015-02-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4333760/,"CXCL9 was studied for its role in gut protection against *Citrobacter rodentium*. The chemokine provides antimicrobial protection independent of its receptor, highlighting a novel direct immune defense mechanism."
Reciprocal activation between M1 macrophages and trophoblasts through CXCL9/STAT1/ZEB1/CCL2 axis promotes recurrent spontaneous abortion,Sisi Yan; Xiang Wang; Qiuji Wu; Jinli Ding; Hui Qiu,Matched: Anti-CXCL9 treatment alleviates embryo resorption in mice,cat /papers/PMC12634548/content.lines --lines 75-76,2025-11-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12634548/,"M1 macrophages inhibit trophoblast migration and invasion via CXCL9, activating STAT1 and ZEB1. This axis promotes macrophage recruitment, contributing to recurrent spontaneous abortion."
Vagus nerve modulates acute-on-chronic liver failure progression via CXCL9,Li Wu; Jie Li; Ju Zou; Daolin Tang; Ruochan Chen,Matched: Macrophages were the major source of CXCL9 in ACLF under the control o,cat /papers/PMC12068771/content.lines --lines 78-79,2024-06-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12068771/,"This study investigated the role of the vagus nerve in acute-on-chronic liver failure (ACLF) progression. The vagus nerve modulates ACLF by regulating macrophage-derived CXCL9, which drives hepatic inflammation and mortality."
Unraveling the role of M1 macrophage and CXCL9 in predicting immune checkpoint inhibitor efficacy through multicohort analysis and single‐cell RNA sequencing,Yunfang Yu; Haizhu Chen; Wenhao Ouyang; Jin Zeng; Hong Huang; Luhui Mao; Xueyuan Jia; Taihua Guan; Z...,Matched: Impact of CXCL9 on the TIME and its correlation with immune phenotypes,cat /papers/PMC10906808/content.lines --lines 40,2024-03-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10906808/,"M1 macrophages and CXCL9 were studied as predictive markers for immune checkpoint inhibitor efficacy using multicohort analysis and single-cell RNA sequencing. High M1 macrophage and CXCL9 expression, along with APOBEC3G, correlate with improved patient outcomes and can predict response to therapy."
Cxcl9high macrophages recruit circulating Cxcr3+ plasmablasts into kidneys to promote pathogenesis of lupus nephritis mice,Jing Zhao; Xinlong Bai; Cheng Zhou; Qing Ouyang; Yingjie Zhang; Xiao Zhang; Xumin Zheng; Chaofan Li;...,Matched: Kidney-resident Cxcl9high macrophages recruit circulating plasmablast,cat /papers/PMC12511401/content.lines --lines 61-63,2025-10-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12511401/,"Kidney macrophages expressing Cxcl9 attract circulating plasmablasts into the kidneys of lupus nephritis mice. This recruitment leads to plasmablast differentiation into autoantibody-producing plasma cells, driving disease pathogenesis."
Serum cytokines in periodontal diseases,Paras Ahmad; Jørgen Slots; Walter L. Siqueira,Matched: C‐X‐C motif chemokine ligand 9,cat /papers/PMC12842884/content.lines --lines 209,2025-09-25,https://doi.org/10.1111/prd.12629,"This review examines the role of serum cytokines in periodontal diseases like gingivitis and periodontitis. Elevated serum cytokine levels are linked to disease progression and systemic inflammation, suggesting potential diagnostic and therapeutic targets."
ESAT6-Induced IFNγ and CXCL9 Can Differentiate Severity of Tuberculosis,Zahra Hasan; Bushra Jamil; Mussarat Ashraf; Muniba Islam; Muhammad S. Yusuf; Javaid A. Khan; Rabia H...,Matched: LPS-induced cytokine and chemokine secretion in TB patients,cat /papers/PMC2659747/content.lines --lines 94,2009-04-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2659747/,This study examined ESAT6 and CFP10 induced cytokine and chemokine responses in different forms of tuberculosis. ESAT6-induced IFNγ and CXCL9 levels can distinguish between limited and severe tuberculosis.
The Therapeutic Treatment with the GAG-Binding Chemokine Fragment CXCL9(74–103) Attenuates Neutrophilic Inflammation and Lung Dysfunction during Klebsiella pneumoniae Infection in Mice,Daiane Boff; Remo Castro Russo; Helena Crijns; Vivian Louise Soares de Oliveira; Matheus Silvério Ma...,Matched: 2.2. The Treatment with CXCL9(74–103) Decreases Lung Inflammation and,cat /papers/PMC9181286/content.lines --lines 21,2022-06-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9181286/,This study investigated the effect of CXCL9(74–103) on Klebsiella pneumoniae-induced pneumonia in mice. Treatment with this chemokine fragment reduced neutrophilic inflammation and improved lung function without compromising bacterial clearance.
Delay in hepatocyte proliferation and prostaglandin D2 synthase expression for cholestasis due to endotoxin during partial hepatectomy in rats,Yusuke Wakasa; Norihisa Kimura; Toshiyuki Yamada; Takeshi Shimizu; Kenichi Hakamada; Shigeki Tsuchid...,Matched: Discussion,cat /papers/PMC6797974/content.lines --lines 44-45,2019-09-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6797974/,This study investigated infection-induced cholestasis after partial hepatectomy in rats using lipopolysaccharide. Infection delayed hepatocyte proliferation and increased prostaglandin D2 synthase expression in hepatocytes.
"Myometrial‐derived CXCL12 promotes lipopolysaccharide induced preterm labour by regulating macrophage migration, polarization and function in mice",Lijuan Zhang; Ramanaiah Mamillapalli; Shutaro Habata; Molly McAdow; Hugh S. Taylor,Matched: CXCR4 expression in macrophages,cat /papers/PMC9077289/content.lines --lines 64,2022-03-23,https://doi.org/10.1111/jcmm.17252,"This study investigated the role of myometrial CXCL12 in lipopolysaccharide-induced preterm labor in mice. Myometrial CXCL12 promotes preterm labor by regulating macrophage migration and polarization, and blocking this pathway prevents preterm labor."
Transcriptome Analysis Provides Insights into the Markers of Resting and LPS-Activated Macrophages in Grass Carp (Ctenopharyngodon idella),Yazhen Hu; Xiaolei Wei; Zhiwei Liao; Yu Gao; Xiaoling Liu; Jianguo Su; Gailing Yuan,Matched: 3. Discussion,cat /papers/PMC6274997/content.lines --lines 39-40,2018-11-12,https://doi.org/10.3390/ijms19113562,"This study analyzed the transcriptomes of resting and LPS-activated grass carp macrophages. Four novel cell surface markers and two chemokines were identified as potential macrophage markers, with others indicating activation."
Glucocorticoids induce a phagocytic C1Q+ macrophage phenotype primed for IFNγ-dependent CXCL9 secretion,Alexandra S. Triebig; Tanja Maier; Paul Schwarzlmueller; Sena Atici; Martin E. Kirmaier; Vasileios C...,Matched: Electronic Supplementary Material,cat /papers/PMC13183869/content.lines --lines 137-141,2026-05-18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13183869/,Glucocorticoids are an emerging component of the tumor microenvironment and play a multifaceted role in modulating immune responses. Adrenocortical carcinoma (ACC) is a rare endocrine malignancy chara
CXCL9 inhibition does not ameliorate disease in murine models of both primary and secondary hemophagocytic lymphohistiocytosis,Tamir Diamond; Michelle Lau; Jeremy Morrissette; Niansheng Chu; Edward M. Behrens,Matched: CXCL9 deficiency does not alter disease severity in MAS model,cat /papers/PMC10387083/content.lines --lines 20-21,2023-07-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10387083/,This study investigated the role of CXCL9 in murine models of primary and secondary hemophagocytic lymphohistiocytosis. CXCL9 deficiency or inhibition did not improve disease parameters or hepatitis in these models.
Pharmacological Polarization of Tumor‐Associated Macrophages Toward a CXCL9 Antitumor Phenotype,Noah Enbergs; Elias A. Halabi; Anne‐Gaëlle Goubet; Kelton Schleyer; Ina R. Fredrich; Rainer H. Kohle...,Matched: Introduction,cat /papers/PMC11022742/content.lines --lines 13-14,2024-02-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022742/,This study developed small molecules to induce CXCL9 expression in tumor-associated macrophages. This approach efficiently polarized TAMs toward an antitumor phenotype in a mouse model.
LIF regulates CXCL9 in tumor-associated macrophages and prevents CD8+ T cell tumor-infiltration impairing anti-PD1 therapy,Mónica Pascual-García; Ester Bonfill-Teixidor; Ester Planas-Rigol; Carlota Rubio-Perez; Raffaella Iu...,Matched: LIF regulates the expression of protumoral cytokines in TAMs,cat /papers/PMC6559950/content.lines --lines 32-33,2019-06-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6559950/,"LIF was studied for its role in regulating tumor-associated macrophages and CD8+ T cell infiltration. Blocking LIF increases CXCL9, promoting T cell infiltration and enhancing anti-PD1 therapy efficacy."
CXCL10/IP-10 Neutralization Can Ameliorate Lipopolysaccharide-Induced Acute Respiratory Distress Syndrome in Rats,Shan Lang; Libing Li; Xuning Wang; Junping Sun; Xinying Xue; Yongjiu Xiao; Mingyue Zhang; Ting Ao; J...,Matched: Neutralization of CXCL10 decreased inflammatory cells recruitment in L,cat /papers/PMC5207674/content.lines --lines 80-82,2017-01-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5207674/,This study investigated CXCL10's role in LPS-induced ARDS in rats. Neutralizing CXCL10 reduced ARDS severity by decreasing inflammation and immune cell infiltration.
The influence of CXCL9 on M2 macrophages in lung cancer development,Lin Mi; Liyun Xu; Zhijun Chen; Yeye Zheng,Matched: Abstract,cat /papers/PMC12776223/content.lines --lines 1-27,2025-12-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12776223/,"This study investigated CXCL9's role in lung cancer by examining its effects on M2 macrophages. CXCL9 inhibits M2 macrophage polarization and function, suppressing lung cancer cell proliferation, migration, and invasion."
C-X-C Motif Chemokine Ligand 9 and Its CXCR3 Receptor Are the Salt and Pepper for T Cells Trafficking in a Mouse Model of Gaucher Disease,Albert Frank Magnusen; Reena Rani; Mary Ashley McKay; Shelby Loraine Hatton; Tsitsi Carol Nyamajenje...,Matched: 2.8. Determination of CXCL9 Production,cat /papers/PMC8657559/content.lines --lines 33,2021-11-24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8657559/,"CXCL9 and its receptor CXCR3 were studied for their role in T cell trafficking in a mouse model of Gaucher disease. The CXCL9-CXCR3 axis drives increased T cell infiltration, suggesting it as a therapeutic target."
Infiltration of CXCL9+ macrophages confers a favorable prognosis in breast cancer: Insights from an integrated single-cell RNA and bulk RNA sequencing study,Bin Liang; Zhicai Duan; Siyu Long; Peng Zhou,Matched: Landscape of CXCL9 + macrophages at single-cell RNA sequencing resolut,cat /papers/PMC12668484/content.lines --lines 59-61,2025-12-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12668484/,This study analyzed breast cancer tumors using single-cell and bulk RNA sequencing to identify prognostic cell types. CXCL9+ macrophages were found to be associated with improved patient survival and inhibited cancer cell viability.
Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,"Marco Orecchioni, Yanal Ghosheh, Akula Bala Pramod, Klaus Ley",Matched: In vivo M1(=LPS+)C57BL/6J Exclusive Genes Drive Anti-bacterial Immune,cat /papers/PMC6543837/content.lines --lines 40-43,2019-05-24,https://doi.org/10.3389/fimmu.2019.01084,This study compared gene expression in *in vivo* M1/M2 macrophages with *in vitro* classically/alternatively activated macrophages. The findings indicate that *in vivo* M1/M2 polarization is not equivalent to *in vitro* activation states.
CXCL9-expressing tumor-associated macrophages: new players in the fight against cancer,Paola Marie Marcovecchio; Graham Thomas; Shahram Salek-Ardakani,Matched: Phenotype and regulation of CXCL9/10 expressing TAMs in the TME,cat /papers/PMC7919587/content.lines --lines 24-25,2021-02-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7919587/,"This paper examines the role of CXCL9-expressing tumor-associated macrophages in anti-PD(L)-1 therapy. These macrophages are found to recruit stem-like CD8 T cells, which are crucial for treatment response."
