title,authors,id,source,date,url,abstract
Csep1P protein from Campylobacter concisus induces a chemokine-dominant inflammatory state in macrophages and enhances proinflammatory response to gut bacteria,Christopher Yau Man Luk; Mohammad M. Rahman; Xiaotian Zhou; C. Mee Ling Munier; Fang Liu; Stephen M....,Matched: Validation of chemokine and proinflammatory cytokine protein responses,cat /papers/PMC12904459/content.lines --lines 174-175,2026-02-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12904459/,Translocation of Campylobacter concisus from the oral cavity to the intestinal tract is increasingly recognised as a contributor to inflammatory bowel disease (IBD). The C. concisus secreted protein C
Emerging role of chemokine CC motif ligand 4 related mechanisms in diabetes mellitus and cardiovascular disease: friends or foes?,Ting-Ting Chang; Jaw-Wen Chen,"Matched: Chemokine CC motif ligand 4 (CCL4, MIP-1β)",cat /papers/PMC4995753/content.lines --lines 15-16,2016-08-24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4995753/,This review examines the role of chemokine CCL4 and its receptor CCR5 in diabetes and cardiovascular disease. CCL4-related mechanisms may offer potential therapeutic targets for these conditions.
C–C Chemokines Released by Lipopolysaccharide (LPS)-stimulated Human Macrophages Suppress HIV-1 Infection in Both Macrophages and T Cells,Alessia Verani; Gabriella Scarlatti; Manola Comar; Eleonora Tresoldi; Simona Polo; Mauro Giacca; Pao...,PMC2196157,PMC,1997-03-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2196157/,Lipopolysaccharide-stimulated macrophages release C-C chemokines that suppress HIV-1 infection. These chemokines inhibit HIV-1 replication in both macrophages and T cells.
Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,"Marco Orecchioni, Yanal Ghosheh, Akula Bala Pramod, Klaus Ley",Matched: In vivo M1(=LPS+)C57BL/6J Present Immunoregulatory Functions Shared Wi,cat /papers/PMC6543837/content.lines --lines 73-74,2019-05-24,https://doi.org/10.3389/fimmu.2019.01084,This study compared gene expression in *in vivo* M1/M2 macrophages with *in vitro* classically/alternatively activated macrophages. The findings indicate that *in vivo* M1/M2 polarization is not equivalent to *in vitro* activation states.
TLR4/MyD88 -mediated CCL2 production by lipopolysaccharide (endotoxin): Implications for metabolic inflammation,Nadeem Akhter; Amal Hasan; Steve Shenouda; Ajit Wilson; Shihab Kochumon; Shamsha Ali; Jaakko Tuomile...,Matched: LPS upregulates CCL2 in monocytes/macrophages,cat /papers/PMC6154519/content.lines --lines 38-39,2018-04-16,https://doi.org/10.1007/s40200-018-0341-y,"This study investigated how lipopolysaccharide (LPS) increases CCL2 production in human monocytes and macrophages. LPS induces CCL2 via the TLR4/MyD88 pathway, activating NF-kB and AP-1 transcription factors."
CCR4 and CCR5 Involvement in Monocyte-Derived Macrophage Migration in Neuroinflammation,Jong Youl Kim; Jiwon Kim; Meiying Huang; Renée Kosonen; Jong Eun Lee,Matched: In Vitro and In Vivo LPS and Antagonist Treatments,cat /papers/PMC9133420/content.lines --lines 25-26,2022-05-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9133420/,"This study investigated monocyte-derived macrophage migration in neuroinflammation. CCR4 and CCR5 on these macrophages interact with microglial chemokines, driving migration and representing potential therapeutic targets."
Exhausted CD4+T cells are associated with CCL4-driven immunosuppressive macrophage accumulation in enzootic bovine leukosis,Hayato Nakamura; Tomohiro Okagawa; Malik Hamaïdia; Wisa Tiyamanee; Mari Ikehata; Minagi Hirose; Maho...,Matched: CCL4 preferentially induces monocyte migration in vitro,cat /papers/PMC13180550/content.lines --lines 59,2026-05-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13180550/,"In enzootic bovine leukosis (EBL), a B-cell lymphoma caused by bovine leukemia virus (BLV) infection, immune remodeling within tumor-affected lymph nodes is currently poorly understood. Here, we analy"
CCR5 signaling promotes lipopolysaccharide-induced macrophage recruitment and alveolar developmental arrest,Ze Chen; Xiaohua Xie; Na Jiang; Jianhui Li; Lei Shen; Yongjun Zhang,Matched: CCR5 facilitates alveolar macrophage migration and IL-1β overproductio,cat /papers/PMC7883330/content.lines --lines 55-59,2021-02-15,https://doi.org/10.1038/s41419-021-03464-7,"This study investigated the role of CCR5 signaling in lipopolysaccharide-induced bronchopulmonary dysplasia. Increased CCR5 expression promotes inflammation and alveolar developmental arrest, suggesting it is a therapeutic target for BPD."
Genetic and Experimental Evidence Implicates CCL4 in Severe Sepsis Risk and Phase-Dependent Immune Dynamics,Qindan Qin; Yi Wang; Li Zhang; Zhihua Li; Jingjie Wang; Xiangyou Yu,Matched: Discussion,cat /papers/PMC13108475/content.lines --lines 103-104,2026-04-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13108475/,"Genetically elevated CCL4 levels are linked to increased severe sepsis risk. Septic patients show higher CCL4, which later declines in rats, coinciding with T-cell exhaustion. This suggests CCL4 dynamics could be a biomarker for sepsis immunophenotypes."
Association of Circulating C-C Motif Chemokine Ligand 4 to Disease Severity and Clinical Outcomes in Sepsis: A Prospective Observational Study,Hilal Sipahioglu; Koca Caliskan; Berkan Akcakaya; Sibel Kuzuguden; Hatice Kubra Zenger Ilik; Hatice ...,Matched: 4. Discussion,cat /papers/PMC13297423/content.lines --lines 82-84,2026-06-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13297423/,Background: Sepsis is a life-threatening syndrome characterized by a dysregulated host response and organ dysfunction and remains a major cause of mortality in intensive care units (ICUs). Early risk 
Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,Marco Orecchioni; Yanal Ghosheh; Akula Bala Pramod; Klaus Ley,PMC7053374,Frontiers in Immunology,2020-02-25,https://doi.org/10.3389/fimmu.2020.00234,
LXA4 Inhibits Lipopolysaccharide-Induced Inflammatory Cell Accumulation by Resident Macrophages in Mice,Hong-Xia Mei; Yang Ye; Hao-Ran Xu; Shu-Yang Xiang; Qian Yang; Hong-Yu Ma; Sheng-Wei Jin; Qian Wang,Matched: LXA4-Mediated Reduction of LPS-Induced Recruited Macrophage and Neutro,cat /papers/PMC8052121/content.lines --lines 49-50,2021-04-12,https://doi.org/10.2147/JIR.S301292,"LXA4 was studied for its effects on lipopolysaccharide-induced inflammation in mouse lungs. LXA4 inhibits inflammatory cell accumulation by resident macrophages, protecting lung tissue and suggesting potential ARDS therapy."
"CCL4 Inhibition in Atherosclerosis: Effects on Plaque Stability, Endothelial Cell Adhesiveness, and Macrophages Activation",Ting-Ting Chang; Hsin-Ying Yang; Ching Chen; Jaw-Wen Chen,Matched: 3. Discussion,cat /papers/PMC7555143/content.lines --lines 32-33,2020-09-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555143/,"CCL4 inhibition in ApoE knockout mice reduced atherosclerosis progression and stabilized plaques. This was achieved by decreasing inflammation, improving lipid profiles, and reducing endothelial and macrophage activation via the NFκB pathway."
"Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review",Leah Elson; Niels Eijkelkamp; J. Henk Coert,Matched: Study overview,cat /papers/PMC13372918/content.lines --lines 49-52,2026-07-15,https://doi.org/10.1007/s00011-026-02317-3,This systematic review synthesized evidence for a conserved lipopolysaccharide (LPS)-mediated pathogenic mechanism across diverse tissues and evaluated its potential relevance to peripheral neuropathy
A Key Role for Cc Chemokine Receptor 4 in Lipopolysaccharide-Induced Endotoxic Shock,Yolande Chvatchko; Arlene J. Hoogewerf; Alexandra Meyer; Sami Alouani; Pierre Juillard; Raphaele Bus...,Matched: Results and Discussion,cat /papers/PMC2193157/content.lines --lines 41-43,2000-05-15,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2193157/,"CCR4-deficient mice were generated to study the receptor's in vivo role. These mice showed significantly decreased mortality in lipopolysaccharide-induced endotoxic shock, indicating CCR4's importance in this inflammatory response."
