title,authors,id,source,date,url,abstract
Golgi-localised Guanylate-binding protein 5 enhances glycolysis in macrophages,"Samuel Lara-Reyna, Barbara Clough, Will M Channell, Callum McCarthy, Jonathan Barlow, Vesna S. Stanu...",Matched: GBP5 impacts the classically activated macrophage phenotype and exerts,cat /papers/bio_c92a84737104/content.lines --lines 30-31,2026-02-17,,"This study investigated how Guanylate-binding protein 5 affects macrophage metabolism. GBP5 enhances glycolysis in macrophages by maintaining Golgi integrity, impacting glucose uptake and lactate production."
M1 macrophage-derived migrasomes exacerbate post-myocardial infarction injury via guanylate binding protein 5,Qingfu Zhang; Aolin Du; Zhichao Li; Hui Gu; Wanqi Huang; Ying Li; Su Han; Chuanhe Wang; Zhijun Sun,Matched: GBP5 Knockdown via Lentiviral Transduction,cat /papers/PMC13200375/content.lines --lines 57-58,2026-03-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13200375/,"Myocardial infarction (MI) is a complex pathological process characterized by vascular injury, myocardial necrosis, and dynamic immune interactions. Migrasomes are recently identified organelles gener"
Direct binding of polymeric GBP1 to LPS disrupts bacterial cell envelope functions,Miriam Kutsch; Linda Sistemich; Cammie F Lesser; Marcia B Goldberg; Christian Herrmann; Jörn Coers,Matched: Discussion,cat /papers/PMC7327485/content.lines --lines 54-55,2020-06-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7327485/,"Polymeric guanylate binding protein-1 (GBP1) directly binds to lipopolysaccharide (LPS) on gram-negative bacteria. This binding disrupts the bacterial cell envelope, leading to increased susceptibility to antibiotics and impaired function."
Guanylate-binding protein 5 is a marker of interferon-γ-induced classically activated macrophages,Yukio Fujiwara; Yoshiyuki Hizukuri; Kyoko Yamashiro; Naoyuki Makita; Koji Ohnishi; Motohiro Takeya; ...,Matched: Confirmation of higher expression of GBP5 in human M1 and M1(−) subtyp,cat /papers/PMC5133363/content.lines --lines 22,2016-11-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133363/,Guanylate-binding protein 5 (GBP5) was identified as a marker for classically activated macrophages (M1). GBP5 expression is induced by interferon-γ and is a generalized marker for the M1 phenotype in humans and mice.
A hierarchical GBP network promotes cytosolic LPS recognition and sepsis,"Eui-Soon Park, Bae-Hoon Kim, Pradeep Kumar, Kyle Tretina, Agnieszka Maminska, William M. Philbrick, ...",Matched: Main Text,cat /papers/bio_ea6f8a3b6c58/content.lines --lines 23-25,2021-08-25,,"A study engineered mice lacking seven guanylate-binding proteins (GBPs) to investigate their role in cytosolic LPS recognition. The findings reveal a hierarchical GBP network that controls key steps in the inflammasome pathway, protecting against Gram-negative sepsis."
Pattern Recognition Receptor for Bacterial Lipopolysaccharide in the Cytosol of Human Macrophages,"Maricarmen Rojas-Lopez, Amanda S. Zajac, Thomas E. Wood, Kelly A. Miller, María Luisa Gil-Marqués, A...",Matched: NLRP11 role independent of interferon-gamma and guanylate-binding prot,cat /papers/bio_56e9957f6d01/content.lines --lines 42,2021-10-22,,"Human macrophages were studied for cytosolic lipopolysaccharide (LPS) recognition. The primate-specific protein NLRP11 was identified as a pattern recognition receptor for cLPS, essential for caspase-4 inflammasome activation."
Inhibitory effects of polysaccharides from Korean ginseng berries on LPS-induced RAW264.7 macrophages,Weerawan Rod-in; Utoomporn Surayot; SangGuan You; Woo Jung Park,Matched: GBPs suppress expression of cytokines,cat /papers/PMC10684074/content.lines --lines 55-56,2023-11-28,https://doi.org/10.1371/journal.pone.0294675,"Korean ginseng berry polysaccharides (GBPs) were tested for anti-inflammatory effects in LPS-stimulated macrophages. All GBP fractions reduced inflammation by inhibiting NO production and inflammatory gene expression via MAPK and NF-κB pathways, with GBP-F1 being most effective."
NADPH Oxidase and Guanylate Binding Protein 5 Restrict Survival of Avirulent Type III Strains of Toxoplasma gondii in Naive Macrophages,Sumit K. Matta; Kelley Patten; Quiling Wang; Bae-Hoon Kim; John D. MacMicking; L. David Sibley,Matched: Gbp5 contributes to CTG clearance in naive macrophages.,cat /papers/PMC6113620/content.lines --lines 43-47,2018-08-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6113620/,Naive macrophages use NADPH oxidase and guanylate binding protein 5 to restrict avirulent *Toxoplasma gondii* strains. These intrinsic mechanisms may contribute to controlling human toxoplasmosis.
Guanylate-binding protein 5 licenses caspase-11 for Gasdermin-D mediated host resistance to Brucella abortus infection,Daiane M. Cerqueira; Marco Túlio R. Gomes; Alexandre L. N. Silva; Marcella Rungue; Natan R. G. Assis...,Matched: B. abortus LPS transfection in BMDMs,cat /papers/PMC6326519/content.lines --lines 62,2018-12-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6326519/,"Guanylate-binding protein 5 (GBP5) enables caspase-11 to trigger pyroptosis via Gasdermin-D, restricting *Brucella abortus* infection. This process is crucial for host resistance and immune cell recruitment."
GBP2 aggregates LPS and activates the caspase-4 inflammasome independent of the bacterial encapsulation factor GBP1,"Mary S. Dickinson, Miriam Kutsch, Linda Sistemich, Dulcemaria Hernandez, Anthony S. Piro, David Need...",Matched: Discussion,cat /papers/bio_b19262096ce3/content.lines --lines 54-55,2022-10-05,,"This study investigated how GBP2 activates the caspase-4 inflammasome. GBP2 aggregates free LPS and activates caspase-4 independently of bacterial binding, offering a new mechanism for inflammasome activation."
