title,authors,id,source,date,url,abstract
Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,"Marco Orecchioni, Yanal Ghosheh, Akula Bala Pramod, Klaus Ley",Matched: In vivo M1(=LPS+)C57BL/6J Present Immunoregulatory Functions Shared Wi,cat /papers/PMC6543837/content.lines --lines 73-74,2019-05-24,https://doi.org/10.3389/fimmu.2019.01084,This study compared gene expression in *in vivo* M1/M2 macrophages with *in vitro* classically/alternatively activated macrophages. The findings indicate that *in vivo* M1/M2 polarization is not equivalent to *in vitro* activation states.
Early-Life Exposure to Lipopolysaccharide Induces Persistent Changes in Gene Expression Profiles in the Liver and Spleen of Female FVB/N Mice,Elda Dervishi; Dagnachew Hailemariam; Seyed Ali Goldansaz; Burim N. Ametaj,Matched: 4. Discussion,cat /papers/PMC10384579/content.lines --lines 57-58,2023-07-08,https://doi.org/10.3390/vetsci10070445,Early-life exposure to lipopolysaccharide was studied for its effects on gene expression in mouse liver and spleen. This exposure caused lasting changes in genes related to inflammation and adaptive immunity.
Compartmentalized Production of CCL17 In Vivo,Judith Alferink; Ivo Lieberam; Wolfgang Reindl; Andrea Behrens; Susanne Weiß; Norbert Hüser; Klaus G...,Matched: Stimulation with Microbial Compounds or Inflammatory Cytokines Augment,cat /papers/PMC2193819/content.lines --lines 60-61,2003-03-03,https://doi.org/10.1084/jem.20021859,"CCL17 production in mice was studied using a reporter system, revealing its presence in activated DCs in peripheral organs but not the spleen. This compartmentalized expression is crucial for T cell responses and transplant rejection."
Sepsis induces incomplete M2 phenotype polarization in peritoneal exudate cells in mice,Nobuo Watanabe; Yusuke Suzuki; Sadaki Inokuchi; Shigeaki Inoue,Matched: Chemokine expression shifts toward M1 phenotype with LPS stimulation o,cat /papers/PMC4709882/content.lines --lines 77-79,2016-01-12,https://doi.org/10.1186/s40560-015-0124-1,"Sepsis in mice shifted peritoneal exudate cells towards an incomplete M2 phenotype. This shift, marked by suppressed pro-inflammatory responses and absent M2 chemokines, may cause post-sepsis immunosuppression."
Anti-Inflammatory Effects of Cicadidae Periostracum Extract and Oleic Acid through Inhibiting Inflammatory Chemokines Using PCR Arrays in LPS-Induced Lung inflammation In Vitro,Jung-Hee Hong; Young-Cheol Lee,Matched: 3.3.1. Modulatory Effects of CP and OA Treatments on mRNA Gene Express,cat /papers/PMC9225349/content.lines --lines 81-82,2022-06-08,https://doi.org/10.3390/life12060857,Cicadidae periostracum (CP) and oleic acid (OA) extracts were studied for anti-inflammatory effects in LPS-induced lung inflammation. Both CP and OA significantly inhibited inflammatory chemokines and cytokines by suppressing key signaling pathways.
C–C Chemokines Released by Lipopolysaccharide (LPS)-stimulated Human Macrophages Suppress HIV-1 Infection in Both Macrophages and T Cells,Alessia Verani; Gabriella Scarlatti; Manola Comar; Eleonora Tresoldi; Simona Polo; Mauro Giacca; Pao...,PMC2196157,The Journal of Experimental Medicine,1997-03-03,https://doi.org/10.1084/jem.185.5.805,Lipopolysaccharide-stimulated macrophages release C-C chemokines that suppress HIV-1 infection. These chemokines inhibit HIV-1 replication in both macrophages and T cells.
SENP3 mediated DeSUMOylation of macrophage derived CCL17 accelerates atherosclerosis via regulation of Treg,Xiliang Zhao; Fenfang Zhang; Jianjun Du; Yaodong Ding; Yang Zhang; Yong Zeng; Yicong Ye,Matched: Macrophages stimulated by oxLDL affect the chemotaxis of Treg through,cat /papers/PMC12634754/content.lines --lines 69-70,2025-11-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12634754/,"This study investigated SENP3's role in atherosclerosis by examining its regulation of CCL17. SENP3 deSUMOylates CCL17, increasing its expression and accelerating atherosclerosis by affecting Treg cell recruitment."
Interleukin-4 induction of the CC chemokine TARC (CCL17) in murine macrophages is mediated by multiple STAT6 sites in the TARC gene promoter,"Kate Liddiard, John S Welch, Jean Lozach, Sven Heinz, Christopher K Glass, David R Greaves",PMC1698493,PMC,2006-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1698493/,This study investigated how Interleukin-4 induces the CC chemokine TARC in mouse macrophages. The induction of TARC by IL-4 is mediated by cooperative interactions between multiple STAT6 binding sites in the TARC gene promoter.
Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages,Sara Soudi; Ahmad Zavaran-Hosseini; Zuhair Muhammad Hassan; Masoud Soleimani; Fatemeh Jamshidi Adega...,Matched: Cytokine assay,cat /papers/PMC3660024/content.lines --lines 44-46,2013-05-05,,Peritoneal macrophages from BALB/c and C57BL/6 mice were stimulated with LPS to compare their responses. Different mouse strains exhibit distinct cytokine profiles and functional activities when exposed to LPS.
TLR4/MyD88 -mediated CCL2 production by lipopolysaccharide (endotoxin): Implications for metabolic inflammation,Nadeem Akhter; Amal Hasan; Steve Shenouda; Ajit Wilson; Shihab Kochumon; Shamsha Ali; Jaakko Tuomile...,Matched: LPS upregulates CCL2 in monocytes/macrophages,cat /papers/PMC6154519/content.lines --lines 38-39,2018-04-16,https://doi.org/10.1007/s40200-018-0341-y,"This study investigated how lipopolysaccharide (LPS) increases CCL2 production in human monocytes and macrophages. LPS induces CCL2 via the TLR4/MyD88 pathway, activating NF-kB and AP-1 transcription factors."
Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,Marco Orecchioni; Yanal Ghosheh; Akula Bala Pramod; Klaus Ley,PMC7053374,Frontiers in Immunology,2020-02-25,https://doi.org/10.3389/fimmu.2020.00234,
Transcriptome Analysis Provides Insights into the Markers of Resting and LPS-Activated Macrophages in Grass Carp (Ctenopharyngodon idella),Yazhen Hu; Xiaolei Wei; Zhiwei Liao; Yu Gao; Xiaoling Liu; Jianguo Su; Gailing Yuan,Matched: 3. Discussion,cat /papers/PMC6274997/content.lines --lines 39-40,2018-11-12,https://doi.org/10.3390/ijms19113562,"This study analyzed the transcriptomes of resting and LPS-activated grass carp macrophages. Four novel cell surface markers and two chemokines were identified as potential macrophage markers, with others indicating activation."
Serum C-C motif chemokine ligand 17 as a predictive biomarker for the progression of non-idiopathic pulmonary fibrosis interstitial lung disease,Takatoshi Enomoto; Yoshito Takeda; Yuya Shirai; Takehiro Hasegawa; Feng Zhao; Hanna Lunding; Moritz ...,Matched: Increased levels of serum CCL17 reflecting an increase in CCL17 in lun,cat /papers/PMC12020124/content.lines --lines 140-141,2025-04-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12020124/,"Serum C-C motif chemokine ligand 17 (CCL17) was measured to predict interstitial lung disease (ILD) progression. Higher serum CCL17 levels predict ILD progression and mortality, reflecting increased lung CCL17."
"IL-17A induces heterogeneous macrophages, and it does not alter the effects of lipopolysaccharides on macrophage activation in the skin of mice",Kozo Nakai; Yu-Ying He; Fumiko Nishiyama; Fukiko Naruse; Reiji Haba; Yoshio Kushida; Naomi Katsuki; ...,Matched: Discussion,cat /papers/PMC5622065/content.lines --lines 57-58,2017-09-29,https://doi.org/10.1038/s41598-017-12756-y,This study examined how IL-17A and LPS affect macrophage activation in mouse skin. IL-17A induces heterogeneous macrophages but does not change LPS's activation effects.
Role of Fibroblasts in Chronic Inflammatory Signalling in Chronic Rhinosinusitis with Nasal Polyps—A Systematic Review,José Palacios-García; Cristina Porras-González; Ramón Moreno-Luna; Juan Maza-Solano; Juan Polo-Padil...,Matched: 4.10. Chemokine C-C Motif Ligand 17 (CCL17),cat /papers/PMC10179235/content.lines --lines 58,2023-05-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10179235/,This systematic review evaluated the inflammatory role of fibroblasts in chronic rhinosinusitis with nasal polyps. Fibroblasts contribute to inflammation by secreting cytokines and are a potential therapeutic target.
Imbalance polarization of M1/M2 macrophages in miscarried uterus,Jun Feng; Ping Gao; Ting Wu; Wenjie Hou; Yueming Zhang; Lili Li,Matched: Monocyte-macrophage migration and expression of related chemokines are,cat /papers/PMC11271943/content.lines --lines 46-48,2024-07-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11271943/,"This study analyzed macrophage polarization in LPS-induced miscarried uteri. Results show increased M1 and decreased M2 macrophages, suggesting their imbalance contributes to miscarriage."
Screening of the FDA-approved drug library identifies CCL17 inhibitors that block arthritic pain,Mahtab Eivazitork; Tanya J. Lupancu; Keith Lim; Yu-Kuan Huang; John A. Hamilton; Kevin M. C. Lee; Ad...,Matched: Screening of FDA-approved drugs to identify CCL17-inhibiting candidate,cat /papers/PMC12287273/content.lines --lines 23,2025-07-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12287273/,"An FDA-approved drug library was screened to identify inhibitors of CCL17 production. Five drugs were found to inhibit CCL17 without affecting CCL22, with four showing efficacy in blocking arthritic pain."
CHEMOKINE SIGNALING IN BREAST CANCER: FOCUS ON CC-MOTIF CHEMOKINE LIGANDS,Sedat Kacar *,Matched: C-C motif chemokine ligand 17 (CCL17),cat /papers/bio_20c64eb77894/content.lines --lines 108-110,2024-03-01,,"This study reviews CC-motif chemokines' roles in breast cancer, analyzing their expression and survival correlations. Findings highlight their potential as diagnostic markers and therapeutic targets."
Is CC Chemokine Ligand 17 (TARC) Driving Disease Progression in Chronic Obstructive Pulmonary Disease?,Jason Girkin,PMC8990115,PMC,2022-02-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8990115/,
"Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile",Pablo Veloso; Alejandra Fernández; Jessica Astorga; David González-Quintanilla; Alfredo Castro; Alej...,Matched: 5. Conclusions,cat /papers/PMC9456100/content.lines --lines 70-73,2022-09-02,https://doi.org/10.3390/ijms231710011,"This study investigated the effects of lipopolysaccharides from *Porphyromonas gingivalis* and *Porphyromonas endodontalis* on macrophage polarization. *P. gingivalis* LPS induced an M1 macrophage profile, while *P. endodontalis* LPS did not."
Impact of low and high lipopolysaccharide doses on the early expression of immune related genes and transcription factors in chicken macrophage-like HD11 cells,Samuel C.G. Jansseune; Jürgen van Baal; Fany Blanc; Aart Lammers,Matched: Discussion,cat /papers/PMC12757465/content.lines --lines 55-56,2025-12-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12757465/,"Chicken macrophage-like cells were exposed to low and high doses of lipopolysaccharide. While many immune pathways responded similarly, high doses uniquely downregulated specific transcription factors, suggesting dose-dependent regulatory differences."
Enhancing Cardiac Reprogramming by Suppressing Specific C-C Chemokine Signaling Pathways,"Yijing Guo, Ienglam Lei, Shuo Tian, Wenbin Gao, Karatas Hacer, Yangbing Li, Shaomeng Wang, Liu Liu *...",Matched: C,cat /papers/bio_5c77e2ab6bff/content.lines --lines 379-381,2019-01-16,,Four chemicals (IMAP) were combined to enhance fibroblast-to-cardiomyocyte reprogramming. Suppressing specific C-C chemokine signaling pathways was identified as a key mechanism for this enhancement.
Redox-sensitive activation of CCL7 by BRG1 in hepatocytes during liver injury,Ming Kong; Wenhui Dong; Yuwen Zhu; Zhiwen Fan; Xiulian Miao; Yan Guo; Chengping Li; Yunfei Duan; Yun...,Matched: Up-regulation of CCL7 accompanies macrophage infiltration in the murin,cat /papers/PMC8406035/content.lines --lines 41-42,2021-07-24,https://doi.org/10.1016/j.redox.2021.102079,"This study investigated the transcriptional regulation of CCL7 in hepatocytes during liver injury. BRG1 activates CCL7 expression in a redox-sensitive manner, promoting macrophage infiltration."
Exosomal miR-148a-3p from LPS-Activated Macrophages Promotes M1 Polarization and Ferroptosis-Related Characteristics of Recipient Macrophages by Reducing SLC7A11,Jun Liang; Yingli Cai; Yiming Shao,Matched: LPS Induces M1 Polarization and Inflammatory Response in RAW264.7 Macr,cat /papers/PMC13199726/content.lines --lines 100-101,2026-05-20,https://doi.org/10.2147/IDR.S590998,"Gram-negative bacterial infection is a major cause of severe inflammatory disorders and cellular damage, with lipopolysaccharide (LPS) as a key pathogenic trigger. Macrophages are central players in L"
A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy,Diletta Ami; Ana Rita Franco; Valentina Artusa; Paolo Mereghetti; Francesco Peri; Antonino Natalello,Matched: 1. Introduction,cat /papers/PMC9656053/content.lines --lines 10-12,2022-11-03,https://doi.org/10.3390/ijms232113447,"Fourier transform infrared microspectroscopy analyzed THP-1 derived macrophages treated with LPS. The study identified spectral markers in lipids, proteins, and sulfated sugars, highlighting their role in inflammation."
