title,authors,id,source,date,url,abstract
LIPG is a novel prognostic biomarker and correlated with immune infiltrates in lung adenocarcinoma,Shan Wang; Zhaoxin Chen; Hongwei Lv; Cong wang; Huamin Wei; Jing Yu,Matched: LIPG function in LUAD,cat /papers/PMC9833968/content.lines --lines 119-120,2022-12-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9833968/,"This study investigated the role of LIPG in lung adenocarcinoma. High LIPG expression is linked to poor prognosis, immune cell infiltration, and better response to certain anti-tumor drugs."
Regulatory roles of bioactive lipids in vascular homeostasis and remodeling,Jie Yang; Haiyan Xiao; Zhongze Zhang; Liuyang Zhang; Xu Zhang,Matched: Lysophospholipids and atherosclerosis,cat /papers/PMC12955355/content.lines --lines 70,2026-02-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12955355/,"Bioactive lipids regulate vascular health by signaling through synthesis, localization, and inactivation pathways. This review details how eicosanoids, lysophospholipids, sphingolipids, and sterol-derived mediators impact vascular homeostasis and remodeling in diseases like atherosclerosis and hypertension. These lipid pathways offer potential therapeutic targets for cardiovascular conditions."
LIPG‐promoted lipid storage mediates adaptation to oxidative stress in breast cancer,Cristina Cadenas; Sonja Vosbeck; Karolina Edlund; Katharina Grgas; Katrin Madjar; Birte Hellwig; Als...,Matched: LIPG overexpression,cat /papers/PMC6618071/content.lines --lines 64,2019-02-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6618071/,"This study investigated how breast cancer cells adapt to oxidative stress. Upregulated LIPG promotes intracellular lipid storage, enhancing cell survival under oxidative stress and correlating with poorer patient outcomes."
Endothelial Lipase: A New Risk Factor for Atherosclerosis?,Matched: cat /papers/PMC1316069/content.lines --lines 9-10,PMC1316069,PMC,2005-12-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1316069/,
Endothelial lipase facilitates low-density lipoprotein (LDL) uptake in LDL receptor deficiency by a heparan sulfate proteoglycan-dependent mechanism,"Olivia White, Zahra Aligabi, Kendall H. Burks, Jingrong Tang, Nathan O. Stitziel, Ira J. Goldberg, A...",Matched: Overexpression of endothelial lipase,cat /papers/bio_c6ad21607925/content.lines --lines 31,2025-03-02,,"Endothelial lipase (EL) was studied for its role in low-density lipoprotein (LDL) uptake in cells lacking the LDL receptor. EL facilitates LDL uptake via a heparan sulfate proteoglycan-dependent mechanism, independent of the LDL receptor."
A host lipase prevents lipopolysaccharide-induced foam cell formation,Jintao Feng; Wei Jiang; Xiaofang Cheng; Benkun Zou; Alan W. Varley; Ting Liu; Guojun Qian; Wenjiao Z...,Matched: LPS-induced inflammation,cat /papers/PMC8426562/content.lines --lines 149,2021-08-19,https://doi.org/10.1016/j.isci.2021.103004,"A host lipase, acyloxyacyl hydrolase (AOAH), was studied for its role in preventing lipopolysaccharide (LPS)-induced foam cell formation. AOAH inactivates LPS, and its absence leads to increased cholesterol accumulation and inflammation in macrophages."
Angiopoietin like protein 3 regulates low-density lipoprotein transport through aortic endothelial cells via endothelial lipase,"Yen Way Isabell Trinh, Grigorios Panteloglou, Evelina Voloviceva, Museer A. Lone, Stephanie Bernhard...",Matched: LIPG knockdown by siRNA transfections,cat /papers/bio_81ee94387dff/content.lines --lines 26,2025-09-30,,This study investigated how ANGPTL3 and endothelial lipase (EL) affect lipoprotein transport across aortic endothelial cells. ANGPTL3 was found to inhibit EL-mediated transport of LDL into the arterial wall.
Inhibition of LIPG phospholipase activity suppresses tumor formation of human basal-like triple-negative breast cancer,Pang-Kuo Lo; Yuan Yao; Qun Zhou,Matched: Establishment of stable LIPG-overexpression and LIPG-knockdowncell lin,cat /papers/PMC7265491/content.lines --lines 56,2020-06-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7265491/,"A study investigated the effect of XEN445, a LIPG phospholipase inhibitor, on triple-negative breast cancer. XEN445 suppressed tumor formation and cancer stem cell self-renewal, suggesting targeting LIPG's enzymatic function is a potential treatment strategy."
Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators,"Sobia Raza, Mark W. Barnett, Zohar Barnett-Itzhaki, Ido Amit, David A. Hume, Tom C. Freeman",PMC4378362,Journal of Leukocyte Biology,2014-08-01,https://doi.org/10.1189/jlb.6HI0313-169R,Transcriptomic data was analyzed to understand macrophage activation by inflammatory mediators. The LPS response can be divided into more co-regulated gene subsets than previously thought.
"Which is the Best Predictor for the Development of Atherosclerosis Among Circulating Lipoprotein Lipase, Hepatic Lipase, and Endothelial Lipase?",Junji Kobayashi,PMC6753242,PMC,2019-09-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6753242/,
Population-Based Resequencing of LIPG and ZNF202 Genes in Subjects with Extreme HDL Levels,Hamid Razzaghi; Stephanie A. Santorico; M. Ilyas Kamboh,Matched: LIPG,cat /papers/PMC3375090/content.lines --lines 135,2012-06-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3375090/,"The study resequenced the *LIPG* and *ZNF202* genes in individuals with extreme HDL levels. Sequence variants in these genes, particularly in non-exonic regions, may significantly influence HDL-cholesterol levels."
Mining the LIPG Allelic Spectrum Reveals the Contribution of Rare and Common Regulatory Variants to HDL Cholesterol,Sumeet A. Khetarpal; Andrew C. Edmondson; Avanthi Raghavan; Hemanth Neeli; Weijun Jin; Karen O. Bade...,Matched: Functional analysis of common LIPG regulatory variants,cat /papers/PMC3234219/content.lines --lines 141-164,2011-12-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3234219/,This study resequenced the LIPG gene's promoter and 5' UTR in individuals with extreme HDL-C levels. Both rare and common noncoding regulatory variants significantly contribute to HDL-C levels by affecting LIPG expression and EL protein levels.
