title,authors,id,source,date,url,abstract
TLR4/MyD88 -mediated CCL2 production by lipopolysaccharide (endotoxin): Implications for metabolic inflammation,Nadeem Akhter; Amal Hasan; Steve Shenouda; Ajit Wilson; Shihab Kochumon; Shamsha Ali; Jaakko Tuomile...,Matched: LPS upregulates CCL2 in monocytes/macrophages,cat /papers/PMC6154519/content.lines --lines 38-39,2018-04-16,https://doi.org/10.1007/s40200-018-0341-y,"This study investigated how lipopolysaccharide (LPS) increases CCL2 production in human monocytes and macrophages. LPS induces CCL2 via the TLR4/MyD88 pathway, activating NF-kB and AP-1 transcription factors."
Transcriptional profiling of the LPS induced NF-κB response in macrophages,"Omar Sharif, Viacheslav N Bolshakov, Stephanie Raines, Peter Newham, Neil D Perkins",Matched: Figures and Tables,cat /papers/PMC1781469/content.lines --lines 78-106,2007-01-01,https://doi.org/10.1186/1471-2172-8-1,"This study profiled gene expression in macrophages after LPS exposure. LPS induced a dynamic, time-dependent transcriptional response, with THP-1 cells closely mimicking primary macrophages."
"Myometrial‐derived CXCL12 promotes lipopolysaccharide induced preterm labour by regulating macrophage migration, polarization and function in mice",Lijuan Zhang; Ramanaiah Mamillapalli; Shutaro Habata; Molly McAdow; Hugh S. Taylor,Matched: CXCL12 expression during gestation and in PTL,cat /papers/PMC9077289/content.lines --lines 52-53,2022-03-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9077289/,"This study investigated the role of myometrial CXCL12 in lipopolysaccharide-induced preterm labor in mice. Myometrial CXCL12 promotes preterm labor by regulating macrophage migration and polarization, and blocking this pathway prevents preterm labor."
"Transcriptional and translational‐uncoupling in regulation of the CXCL12 and its receptors CXCR4, 7 in THP‐1 monocytes and macrophages",Lu Yu; Liangli Yu; Quynhchi Pham; Thomas T. Y. Wang,Matched: LPS induced CXCL12 protein secretion in THP‐1 cells,cat /papers/PMC5818454/content.lines --lines 30,2017-11-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5818454/,"This study examined CXCL12/CXCR4/7 regulation in THP-1 monocytes and macrophages. Differentiation and LPS induce transcriptional and translational uncoupling for CXCR4/7, impacting protein levels and cell migration."
Anti-Neuroinflammatory Effects of a Macrocyclic Peptide-Peptoid Hybrid in Lipopolysaccharide-Stimulated BV2 Microglial Cells,Lu Sun; Soraya Wilke Saliba; Matthias Apweiler; Kamil Akmermer; Claudine Herlan; Christoph Grathwol;...,Matched: 2.6. Effects of X15856 on Gene Expression and Protein Synthesis of CXC,cat /papers/PMC11049839/content.lines --lines 31,2024-04-18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11049839/,"A macrocyclic peptide-peptoid hybrid was tested for anti-inflammatory effects in LPS-stimulated microglial cells. The compound significantly suppressed inflammatory markers and modulated key signaling pathways, showing promise for neuroinflammatory disorders."
Macrophages generated in 3D mechanical microenvironment contribute to recruiting Peritonitis-associated neutrophils in vivo,YanRan Wang; XiaoHang Zou; YuQing Liu; GuoLin Shi; Xiang Li; Xiao Han; Pan Zhang; Hui Yang,Matched: 3D-macrophages recruit neutrophils by secreting the chemokine CXCL2 in,cat /papers/PMC12139310/content.lines --lines 48-49,2025-06-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12139310/,3D collagen hydrogels were used to generate macrophages with specific mechanical properties. These 3D-macrophages recruit neutrophils to sites of inflammation by secreting CXCL2.
LXA4 Inhibits Lipopolysaccharide-Induced Inflammatory Cell Accumulation by Resident Macrophages in Mice,Hong-Xia Mei; Yang Ye; Hao-Ran Xu; Shu-Yang Xiang; Qian Yang; Hong-Yu Ma; Sheng-Wei Jin; Qian Wang,Matched: LXA4-Mediated Reduction of LPS-Induced Recruited Macrophage and Neutro,cat /papers/PMC8052121/content.lines --lines 49-50,2021-04-12,https://doi.org/10.2147/JIR.S301292,"LXA4 was studied for its effects on lipopolysaccharide-induced inflammation in mouse lungs. LXA4 inhibits inflammatory cell accumulation by resident macrophages, protecting lung tissue and suggesting potential ARDS therapy."
Proinflammatory macrophages release CXCL5 to regulate T cell function and limit effects of αPD-1 in steatosis-driven liver cancer,Taojian Tu; Handan Hong; Diala Alhousari; Lina He; Mario Alba; Yiwei Gu; Brittney Hua; Phillip Nguye...,Matched: LPS stimulation induces CXCL5 production by liver macrophages,cat /papers/PMC12151196/content.lines --lines 65-67,2025-03-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12151196/,"This study investigated CXCL5's role in steatosis-driven liver cancer and immune checkpoint therapy response. CXCL5 inhibits T cell function and limits anti-PD-1 therapy effectiveness, suggesting it as a therapeutic target."
Anti-Inflammatory Effects of Cicadidae Periostracum Extract and Oleic Acid through Inhibiting Inflammatory Chemokines Using PCR Arrays in LPS-Induced Lung inflammation In Vitro,Jung-Hee Hong; Young-Cheol Lee,Matched: 4. Discussion,cat /papers/PMC9225349/content.lines --lines 97-98,2022-06-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9225349/,Cicadidae periostracum (CP) and oleic acid (OA) extracts were studied for anti-inflammatory effects in LPS-induced lung inflammation. Both CP and OA significantly inhibited inflammatory chemokines and cytokines by suppressing key signaling pathways.
Macrophage inflammatory protein-2 as mediator of inflammation in acute liver injury,Chao-Chao Qin; Yan-Ning Liu; Ying Hu; Ying Yang; Zhi Chen,Matched: LPS-induced acute liver injury,cat /papers/PMC5423041/content.lines --lines 33,2017-05-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5423041/,"This paper reviews macrophage inflammatory protein-2 (MIP-2) and its role in acute liver injury. MIP-2, primarily from Kupffer cells, recruits neutrophils that exacerbate liver inflammation."
